file,kind,op,metric,tie,line,src
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.py,compare,>=,maxdd,PASS,243,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-05_is-the-inert-cell-a-leaderboard-defect_C.py,compare,<=,maxdd,PASS,254,"abs(m[""MaxDD""]) <= DELTA * abs(ms[""MaxDD""])"
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.py,compare,>=,maxdd,PASS,237,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.py,compare,>=,maxdd,PASS,243,"row[""MaxDD_F""] >= 0.60 * spy[""MaxDD_F""]"
2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.py,compare,>=,maxdd,PASS,251,"row[""MaxDD_OOS""] >= 0.60 * spy[""MaxDD_OOS""]"
2026-09-05_is-the-ladder-even-a-candidate_C.py,compare,<,maxdd,FAIL,332,abs(pub.MaxDD + 0.169) < 5e-4
2026-09-05_is-the-ladder-even-a-candidate_C.py,compare,>,maxdd,FAIL,254,delta * D.bi_sdd.abs() - D.IS_MaxDD.abs() > 0
2026-09-05_is-the-ladder-even-a-candidate_C.py,compare,<=,maxdd,PASS,526,grp.MaxDD.abs() <= cap
2026-09-05_is-the-ladder-even-a-candidate_C.py,compare,>,maxdd,FAIL,249,delta * D.b_sdd.abs() - D.MaxDD.abs() > 0
2026-09-05_is-the-ladder-even-a-candidate_C.py,compare,==,calmar,PASS,547,mg.passed == mg.pass_calmar
2026-09-05_is-the-ladder-even-a-candidate_C.py,compare,>,maxdd,FAIL,395,np.diff(np.abs(g.MaxDD.values)) > -1e-12
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,compare,<,maxdd,FAIL,278,"abs(mb[""MaxDD""] + 0.177) < 0.002"
2026-09-05_is-the-value-cost-parallelism-general_cloud.py,compare,>=,maxdd,PASS,264,"mm[""MaxDD""] >= bs[""MaxDD""]"
2026-09-05_liquidity-screened-small-panel_cloud.py,compare,>=,maxdd,PASS,234,"d[""MaxDD""] >= base[""MaxDD""]"
2026-09-05_liquidity-screened-small-panel_cloud.py,compare,>=,maxdd,PASS,236,"d[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-05_liquidity-screened-small-panel_cloud.py,compare,>=,maxdd,PASS,434,"fam.IS_MaxDD >= 0.60 * spy_is[""MaxDD""]"
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.py,compare,>,maxdd,FAIL,254,delta * D.bi_sdd.abs() - D.IS_MaxDD.abs() > 0
2026-09-05_no-leverage-ceiling-is-load-bearing_cloud.py,compare,>,maxdd,FAIL,249,delta * D.b_sdd.abs() - D.MaxDD.abs() > 0
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,compare,<,maxdd,FAIL,284,abs(chk.MaxDD + 0.169) < 6e-4
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,compare,>,maxdd,FAIL,451,PRD.dMaxDD_pp.abs() > 0.10
2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,compare,<,maxdd,FAIL,511,fam.OOS_MaxDD.abs() < cap_o
2026-09-05_post-trigger-short-term-reversal_cloud.py,compare,>=,maxdd,PASS,172,"m[""MaxDD""] >= metrics(v1r)[""MaxDD""]"
2026-09-05_price-denominator-sign-test_C.py,compare,>,maxdd,FAIL,246,G.dMaxDD_IS > 0
2026-09-05_price-denominator-sign-test_C.py,compare,>,maxdd,FAIL,246,G.dMaxDD_OOS > 0
2026-09-05_price-denominator-sign-test_C.py,compare,>,maxdd,FAIL,245,"G[f""dMaxDD@{c:.0f}""] > 0"
2026-09-05_price-denominator-sign-test_C.py,compare,>,maxdd,FAIL,249,"G[f""dMaxDD_IS@{c:.0f}""] > 0"
2026-09-05_price-denominator-sign-test_C.py,compare,>=,maxdd,PASS,305,cell.dMaxDD_IS >= 1.0
2026-09-05_price-denominator-sign-test_C.py,compare,>,maxdd,FAIL,476,sub.dMaxDD_OOS > 0
2026-09-05_price-list-tier-bar_B.py,compare,>=,maxdd,PASS,430,cell.IS_dMaxDD >= 1.0
2026-09-05_price-list-tier-bar_B.py,compare,>=,maxdd,PASS,431,cell.OOS_dMaxDD >= 1.0
2026-09-05_price-list-tier-bar_B.py,compare,<=,maxdd,PASS,551,ssm.dMaxDD <= 0
2026-09-05_price-the-broad-POS-near-miss_cloud.py,compare,<,maxdd,FAIL,291,"abs(q.MaxDD - p[""MaxDD""]) < 5e-4"
2026-09-05_publish-the-failing-bar-not-the-required-gross_cloud.py,compare,>=,maxdd,PASS,530,"mo[""MaxDD""] >= metrics(v1o)[""MaxDD""]"
2026-09-05_relative-priceability-floor_C.py,compare,>,maxdd,FAIL,398,"r[(""dMaxDD"", ""IS"")] > 0"
2026-09-05_relative-priceability-floor_C.py,compare,>,maxdd,FAIL,398,"r[(""dMaxDD"", ""OOS"")] > 0"
2026-09-05_relative-priceability-floor_C.py,compare,>,maxdd,FAIL,538,oos.dMaxDD > 0
2026-09-05_relative-priceability-floor_C.py,compare,>=,maxdd,PASS,524,cell.dMaxDD >= 1.0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.py,compare,>,maxdd,FAIL,342,delta * D.bi_sdd.abs() - D.IS_MaxDD.abs() > 0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.py,compare,>,maxdd,FAIL,338,delta * D.b_sdd.abs() - D.MaxDD.abs() > 0
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.py,compare,>,maxdd,FAIL,497,np.diff(np.abs(g.MaxDD.values)) > -1e-12
2026-09-05_selectivity-as-the-book-parameter_B.py,compare,>=,maxdd,PASS,181,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-05_selectivity-as-the-book-parameter_B.py,compare,<=,maxdd,PASS,194,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-05_selectivity-as-the-book-parameter_B.py,compare,<=,maxdd,PASS,208,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-05_selectivity-as-the-book-parameter_B.py,compare,>,maxdd,FAIL,421,prim.dMaxDD > 0
2026-09-05_shallow-window-prices-are-not-prices_C.py,sign,sign,maxdd,FLIP,404,pub.assign(same=lambda d: (d.dMaxDD - d.dMaxDD_OOS).abs() < 1e-9)
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,<,maxdd,FAIL,404,(d.dMaxDD - d.dMaxDD_OOS).abs() < 1e-9
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,>,maxdd,FAIL,410,unc.dMaxDD_IS > 0
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,>,maxdd,FAIL,411,unc.dMaxDD_OOS > 0
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,>,maxdd,FAIL,412,unc.dMaxDD > 0
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,>,maxdd,FAIL,482,"ddc - abs(maxdd(rets[(b, n, PCOST)].loc[lo:hi])) * 100.0 > 0"
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,<=,maxdd,PASS,372,pub.dMaxDD_IS <= 0
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,<=,maxdd,PASS,373,pub.dMaxDD_OOS <= 0
2026-09-05_shallow-window-prices-are-not-prices_C.py,compare,<=,maxdd,PASS,374,pub.dMaxDD <= 0
2026-09-05_sleeve-with-a-real-diversifier_B.py,compare,>=,maxdd,PASS,157,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-05_sleeve-with-a-real-diversifier_B.py,compare,>=,maxdd,PASS,163,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-05_sleeve-with-a-real-diversifier_cloud.py,compare,>=,maxdd,PASS,147,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-05_sleeve-with-a-real-diversifier_cloud.py,compare,>=,maxdd,PASS,152,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-05_stop-as-negative-insurance_cloud.py,compare,>=,maxdd,PASS,243,"d[""MaxDD""] >= base[""MaxDD""]"
2026-09-05_stop-as-negative-insurance_cloud.py,compare,>=,maxdd,PASS,245,"d[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-05_stop-as-negative-insurance_cloud.py,compare,>,maxdd,FAIL,318,"d[""dMaxDD_pp""] > 0.10"
2026-09-05_stop-as-negative-insurance_cloud.py,compare,>=,maxdd,PASS,319,"d[""dMaxDD_pp""] >= REL_FLOOR * 100 * abs(c[""MaxDD""])"
2026-09-05_stop-as-negative-insurance_cloud.py,compare,>,maxdd,FAIL,321,"d[""dMaxDD_pp""] > 0.10"
2026-09-05_stop-as-negative-insurance_cloud.py,compare,<,maxdd,FAIL,368,s.dMaxDD_pp<0
2026-09-05_stop-as-negative-insurance_cloud.py,compare,<,maxdd,FAIL,405,s.dMaxDD_pp<0
2026-09-05_stop-as-negative-insurance_cloud.py,compare,<,maxdd,FAIL,381,s.dMaxDD_pp < 0
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.py,compare,<=,maxdd,PASS,389,"abs(row.MaxDD_IS) <= 0.60 * abs(bIS[""dd""])"
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.py,compare,>=,maxdd,PASS,968,"s[""MaxDD""] >= bs[""MaxDD""]"
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.py,compare,<=,maxdd,PASS,1018,"abs(mo[""MaxDD""]) <= DELTA * abs(metrics(spy_o)[""MaxDD""])"
2026-09-05_the-margin-column-instead-of-two_cloud.py,compare,>,maxdd,FAIL,346,"abs(d[""dMaxDD""]) > d[""bandDD""]"
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.py,compare,>=,maxdd,PASS,363,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.py,compare,<=,maxdd,PASS,375,"abs(m[""MaxDD""]) <= DELTA * abs(ms[""MaxDD""])"
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.py,compare,>,maxdd,FAIL,565,abs(real.dMaxDD) > nmaxdd
2026-09-05_the-on-share-column_cloud.py,compare,>=,maxdd,PASS,324,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-05_the-on-share-column_cloud.py,compare,<=,maxdd,PASS,337,"abs(m[""MaxDD""]) <= DELTA * abs(ms[""MaxDD""])"
2026-09-05_the-on-share-column_cloud.py,compare,>,maxdd,FAIL,513,"abs(r[""dMaxDD""]) > bandD"
2026-09-05_the-on-share-column_cloud.py,compare,>,maxdd,FAIL,611,"abs(r[""dMaxDD""]) > bandD"
2026-09-05_the-screen-is-a-book-size-rule_cloud.py,compare,<,maxdd,FAIL,459,"bs[""dMaxDD""] < 0"
2026-09-05_the-share-at-which-ranking-stops-paying_B.py,compare,>=,maxdd,PASS,381,"mm[""MaxDD""] >= bs[""MaxDD""]"
2026-09-05_the-sharpe-vs-4b-margin-sign-flip_C.py,compare,>=,maxdd,PASS,429,"W[""MaxDD""] >= b_full[""MaxDD""]"
2026-09-05_v1u-small-negative-price_B.py,compare,>=,maxdd,PASS,549,PL.IS_dMaxDD >= 1.0
2026-09-05_v1u-small-negative-price_B.py,compare,>,maxdd,FAIL,334,D.dMaxDD > 0
2026-09-05_v1u-small-negative-price_B.py,compare,>,maxdd,FAIL,270,s.dMaxDD > 0
2026-09-05_v1u-small-negative-price_B.py,compare,>,maxdd,FAIL,341,D.dMaxDD > 0
2026-09-05_vol-threshold-sweep-on-ewall_B.py,compare,>=,maxdd,PASS,200,"dD >= 0.10 * abs(mc[""MaxDD""]) * 100.0"
2026-09-05_vol-threshold-sweep-on-ewall_B.py,compare,<=,maxdd,PASS,238,cell.IS_MaxDD.abs() <= is_dd_cap
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.py,compare,<,maxdd,FAIL,306,"abs(m80[""MaxDD""] - r0.MaxDD) < 1e-9"
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.py,compare,<,maxdd,FAIL,486,abs(pub_row.MaxDD + 0.169) < 5e-4
2026-09-05_which-asset-carries-S4_C.py,compare,>=,maxdd,PASS,174,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-05_which-asset-carries-S4_C.py,compare,>=,maxdd,PASS,179,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.py,compare,>=,maxdd,PASS,135,"x[""MaxDD""] >= v2[""MaxDD""]"
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.py,compare,>=,maxdd,PASS,137,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.py,compare,>=,maxdd,PASS,145,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.py,compare,<,maxdd,FAIL,317,"d[""MaxDD""] < 0.60 * SPY[""MaxDD""]"
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.py,compare,>=,maxdd,PASS,155,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.py,compare,>,maxdd,FAIL,332,d56['MaxDD'] > u56['MaxDD']
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.py,compare,>=,maxdd,PASS,369,"s[""MaxDD""] >= bs[""MaxDD""]"
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.py,compare,<=,maxdd,PASS,378,"abs(s[""MaxDD""]) <= DELTA * abs(ss[""MaxDD""])"
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.py,compare,<=,maxdd,PASS,168,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.py,compare,>=,maxdd,PASS,158,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.py,compare,in,maxdd,?,381,"""maxdd"" in cl"
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.py,compare,<,maxdd,FAIL,418,np.abs(G.MaxDD - r.MaxDD) < 5e-4
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.py,compare,in,maxdd,?,379,"""maxdd"" in cl"
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.py,compare,>=,maxdd,PASS,296,"rm[""MaxDD""] >= base_dd"
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.py,compare,<=,maxdd,PASS,305,"abs(rm[""MaxDD""]) <= DELTA * abs(sp[""MaxDD""])"
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.py,compare,<=,maxdd,PASS,247,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.py,compare,>=,maxdd,PASS,234,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_band-gate-execution-lag_B.py,compare,<,maxdd,FAIL,417,Lg.lag_dMaxDD < 0
2026-09-06_band-gate-on-small-panel_B.py,compare,<,maxdd,FAIL,655,"m[""MaxDD""] < mb[""MaxDD""]"
2026-09-06_band-gate-on-small-panel_B.py,compare,<,maxdd,FAIL,660,"m[""MaxDD""] < 0.60 * ms[""MaxDD""]"
2026-09-06_band-width-and-rebalance-frequency_cloud.py,compare,>=,maxdd,PASS,276,"g.MaxDD >= 0.60 * sp_[""MaxDD""]"
2026-09-06_band-width-and-rebalance-frequency_cloud.py,compare,>=,maxdd,PASS,280,g.MaxDD >= b.MaxDD
2026-09-06_delisting-aware-small-panel_B.py,compare,>=,maxdd,PASS,395,a.MaxDD >= b.MaxDD
2026-09-06_delisting-aware-small-panel_B.py,compare,>=,maxdd,PASS,397,a.MaxDD >= 0.60 * m_spy.MaxDD
2026-09-06_dispersion-as-a-survivorship-detector_B.py,compare,>=,maxdd,PASS,164,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_dispersion-as-a-survivorship-detector_B.py,compare,>=,maxdd,PASS,175,"mr[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.py,compare,<=,maxdd,PASS,387,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.py,compare,>=,maxdd,PASS,395,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.py,compare,<=,maxdd,PASS,228,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.py,compare,>=,maxdd,PASS,222,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.py,compare,>,maxdd,FAIL,473,PD_.dMaxDD_pp > 0
2026-09-06_does-any-dial-argmax-move-with-cost_C.py,compare,>=,maxdd,PASS,126,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_does-any-dial-argmax-move-with-cost_C.py,compare,>=,maxdd,PASS,136,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.py,compare,<=,maxdd,PASS,319,"abs(row[""MaxDD""]) <= 0.60 * abs(spy_row[""MaxDD""])"
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.py,compare,>=,maxdd,PASS,314,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.py,compare,>=,maxdd,PASS,274,"mm[""MaxDD""] >= mv[""MaxDD""]"
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.py,compare,<=,maxdd,PASS,276,"abs(mm[""MaxDD""]) <= 0.60 * abs(bars[""sdd""])"
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.py,compare,<=,maxdd,PASS,173,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.py,compare,>=,maxdd,PASS,161,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.py,compare,<=,maxdd,PASS,320,"abs(row[""MaxDD""]) <= 0.60 * abs(spy_row[""MaxDD""])"
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.py,compare,>=,maxdd,PASS,315,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.py,compare,<=,maxdd,PASS,208,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.py,compare,>=,maxdd,PASS,415,"hl.MaxDD >= live[""MaxDD""] - H1_DD_TOL"
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.py,compare,>=,maxdd,PASS,203,"s[""MaxDD""] >= live[""MaxDD""]"
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.py,compare,>=,maxdd,PASS,135,"x[""MaxDD""] >= v2[""MaxDD""]"
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.py,compare,>=,maxdd,PASS,137,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.py,compare,>=,maxdd,PASS,144,"x[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.py,compare,<,maxdd,FAIL,224,"metrics(r)[""MaxDD""] < metrics(base)[""MaxDD""]"
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.py,compare,>,maxdd,FAIL,234,"abs(metrics(r)[""MaxDD""]) > 0.60 * abs(metrics(spy)[""MaxDD""])"
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.py,compare,<=,maxdd,PASS,257,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.py,compare,>=,maxdd,PASS,251,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.py,compare,>=,maxdd,PASS,579,"b1.MaxDD_F >= 0.60 * ref[""u56""][""spy""][""MaxDD_F""]"
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.py,compare,>=,maxdd,PASS,204,"row[""MaxDD_F""] >= 0.60 * spy[""MaxDD_F""]"
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.py,compare,>=,maxdd,PASS,574,"r[""MaxDD_F""] >= 0.60 * ref[""u56""][""spy""][""MaxDD_F""]"
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.py,compare,>=,maxdd,PASS,195,"row[""MaxDD_F""] >= 0.60 * spy[""MaxDD_F""]"
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.py,compare,>=,maxdd,PASS,211,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.py,compare,<=,maxdd,PASS,337,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.py,compare,>=,maxdd,PASS,345,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C.py,compare,<=,maxdd,PASS,146,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C.py,compare,>=,maxdd,PASS,156,"metrics(r)[""MaxDD""] >= metrics(base_r)[""MaxDD""]"
2026-09-06_every-published-reach-is-a-ladder-edge_C.py,compare,>=,maxdd,PASS,368,"d[""MaxDD""] >= base[""MaxDD""]"
2026-09-06_every-published-reach-is-a-ladder-edge_C.py,compare,>=,maxdd,PASS,376,"d[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-06_gate-instrument-speed-curve_cloud.py,compare,>=,maxdd,PASS,507,"r[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-06_gate-instrument-speed-curve_cloud.py,compare,>=,maxdd,PASS,501,"r[""MaxDD""] >= v2[""MaxDD""]"
2026-09-06_holding-period-as-the-hidden-variable_cloud.py,compare,<=,maxdd,PASS,254,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_holding-period-as-the-hidden-variable_cloud.py,compare,>=,maxdd,PASS,244,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,>=,maxdd,PASS,473,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,>=,maxdd,PASS,475,"row[""MaxDD""] >= 0.60 * row[""spy_MaxDD""]"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,>,maxdd,FAIL,754,sc.file_dMaxDD_pp.abs() > 1.0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,!=,maxdd,FAIL,443,"np.sign(s[""nom_dMaxDD_pp""]) != np.sign(s[""real_dMaxDD_pp""])"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,>,maxdd,FAIL,443,"s[""nom_dMaxDD_pp""].abs() > 1e-9"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,!=,maxdd,FAIL,459,"np.sign(sdg[""nom_dMaxDD_pp""]) != np.sign(sdg[""real_dMaxDD_pp""])"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,sign,sign,maxdd,FLIP,443,"np.sign(s[""nom_dMaxDD_pp""])"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,sign,sign,maxdd,FLIP,443,"np.sign(s[""real_dMaxDD_pp""])"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,sign,sign,maxdd,FLIP,459,"np.sign(sdg[""nom_dMaxDD_pp""])"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,sign,sign,maxdd,FLIP,459,"np.sign(sdg[""real_dMaxDD_pp""])"
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,>,maxdd,FAIL,357,spans['MaxDD_span_pp'] > 10
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,>,maxdd,FAIL,765,big_d.maxdd_gross_share > 0.5
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.py,compare,>,maxdd,FAIL,766,big_d.maxdd_gross_share > 0.5
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.py,compare,>=,maxdd,PASS,365,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.py,compare,<=,maxdd,PASS,377,"abs(m[""MaxDD""]) <= DELTA * abs(ms[""MaxDD""])"
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.py,compare,<=,maxdd,PASS,320,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_is-ETF36-a-third-cluster-or-just-a-small-sample_C.py,compare,>=,maxdd,PASS,328,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.py,compare,<=,maxdd,PASS,275,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.py,compare,>=,maxdd,PASS,264,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C.py,compare,<=,maxdd,PASS,105,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-06_is-RULES-v2-only-a-de-grossing-effect_C.py,compare,>=,maxdd,PASS,116,"metrics(r)[""MaxDD""] >= metrics(base_r)[""MaxDD""]"
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.py,compare,>=,maxdd,PASS,164,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.py,compare,>=,maxdd,PASS,166,"row[""MaxDD""] >= 0.60 * spy_row[""MaxDD""]"
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.py,compare,>=,maxdd,PASS,167,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.py,compare,>=,maxdd,PASS,177,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
